"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"BGFYGTNB","journalArticle","1992","James P. Callan; James P. Callan; W. Bruce Croft; W. Bruce Croft; Stephen M. Harding; Stephen M. Harding","The INQUERY Retrieval System","","","","10.1007/978-3-7091-7557-6_14","","As larger and more heterogeneous text databases become available, information retrieval research will depend on the development of powerful, efficient and flexible retrieval engines. In this paper, we describe a retrieval system (INQUERY) that is based on a probabilistic retrieval model and provides support for sophisticated indexing and complex query formulation. INQUERY has been used successfully with databases containing nearly 400,000 documents.","1992","2025-03-26 12:56:50","2025-03-26 12:56:50","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/978-3-7091-7557-6_14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K7PSN6B4","journalArticle","1993","Erich Schweighofer; Erich Schweighofer; Werner Winiwarter; Werner Winiwarter","Legal Expert System KONTERM - Automatic Representation of Document Structure and Contents","","","","10.1007/3-540-57234-1_49","","Our legal expert system KONTERM contains a selective thesaurus and a knowledge base for the automatic representation of the structure and the contents of the document. The thesaurus takes into account the necessary degree of formalism of legal language and therefore overcomes the untidiness of natural language and represents automatically the expert knowledge of a lawyer about legal terminology. The required selectivity of the individual descriptors is achieved by distinguishing between precise legal terms and words with fuzzy meanings as well as by detecting hidden word senses. This thesaurus, together with the expert rules for structuring the document, provides the user with an analytical document representation. In addition to that, hypertext links will be supplemented in order to offer the lawyer a convenient tool for efficient information retrieval.","1993","2025-03-26 12:56:50","2025-03-26 12:56:50","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/3-540-57234-1_49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F5LI9HIJ","journalArticle","2002","M. M. Lehman; Meir M. Lehman; Juan F. Ramil; Juan F. Ramil","Software Evolution and Software Evolution Processes","Annals of Software Engineering","","","10.1023/a:1020557525901","","Most of the software in regular use in businesses and organisations all over the world cannot be completely specified. It cannot be implemented, once and for all. Both the original implementation and the inevitable subsequent evolution (maintenance) are a continual learning experience driven, i>inter alia, by feedback from the results of the behaviour under execution of the software, as perceived by various stakeholders, by advances and growth in the user organisations and by adaptation to changes in the external world, both independent and as a result of installation and use of the software. Real world, termed type-i>E, software is essentially evolutionary in nature. The study of the processes of evolution of such software is of considerable interest, as is that of the domains that co-evolve with the software. After briefly discussing the meaning of the term i>evolution in the context of software, its technology, the software process and related domains, this paper describes some of the facets of the evolution phenomenon and implications to the evolution process as identified during many years of active interest in the topic.","2002","2025-03-26 12:56:50","2025-03-26 12:56:50","","","","","","","Annals of Software Engineering","","","","","","","","","","","","","","","","","","https://doi.org/10.1023/a:1020557525901","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E7XNVEKZ","journalArticle","2000","Gerard A. W. Vreeswijk; Gerard A. W. Vreeswijk","Arno R. Lodder, DiaLaw: On Legal Justification and Dialogical Models of Argumentation. Law and Philosophy Library Vol. 42","Artificial Intelligence and Law","","","10.1023/a:1008345320940","","","2000","2025-03-26 12:56:50","2025-03-26 12:56:50","","","","","","","Artificial Intelligence and Law","","","","","","","","","","","","","","","","","","https://doi.org/10.1023/a:1008345320940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59A6C2KV","journalArticle","2010","Emmanuel Chieze; Emmanuel Chieze; Atefeh Farzindar; Atefeh Farzindar; Guy Lapalme; Guy Lapalme","An automatic system for summarization and information extraction of legal information","","","","10.1007/978-3-642-12837-0_12","","This paper presents an information system for legal professionals that integrates natural language processing technologies such as text classification and summarization. We describe our experience in the use of a mix of linguistics aware transductor and XML technologies for bilingual information extraction from judgements in both French and English within a legal information and summarizing system. We present the context of the work, the main challenges and how they were tackled by clearly separating language and domain dependent terms and vocabularies. After having been developed on the immigration law domain, the system was easily ported to the intellectual property and tax law domains.","2010","2025-03-26 12:56:50","2025-03-26 12:56:50","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/978-3-642-12837-0_12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9V6LNXNN","journalArticle","2001","Rolf Lührs; Rolf Lührs; Thomas Malsch; Thomas Malsch; Kimberly Wilmot Voss; K. Voss","Internet, Discourses, and Democracy","Lecture Notes in Computer Science","","","10.1007/3-540-45548-5_9","","It is the very purpose of the DEMOS1 project — the subject of this paper2 — to exploit novel forms of computer mediated communication in order to support democracy on-line (‘e-democracy’) and to enhance citizen participation in modern societies.","2001","2025-03-26 12:56:50","2025-03-26 12:56:50","","","","","","","Lecture Notes in Computer Science","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/3-540-45548-5_9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N769APTI","journalArticle","2009","Paul N. Otto; Paul N. Otto; Annie I. Antón; Annie I. Antón","Managing Legal Texts in Requirements Engineering","","","","10.1007/978-3-540-92966-6_21","","Laws and regulations are playing an increasingly important role in requirements engineering and systems development. Monitoring systems for requirements and policy compliance has been recognized in the requirements engineering community as a key area for research. Similarly, legal compliance is critical in systems development, especially given that non-compliance can result in both financial and criminal penalties. Working with legal texts can be very challenging, however, because they contain numerous ambiguities, cross-references, domain-specific definitions, and acronyms, and are frequently amended via new statutes, regulations, and case law. Requirements engineers and compliance auditors must be able to identify relevant legal texts, extract requirements and other key concepts, and monitor compliance. This chapter surveys research efforts over the past 50 years in handling legal texts for systems development. This survey can aid requirements engineers and auditors to better specify, test, and monitor systems for compliance.","2009","2025-03-26 12:56:50","2025-03-26 12:56:50","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/978-3-540-92966-6_21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RB3TNHVL","journalArticle","1991","Tobias Gruber; Thomas R. Gruber","The role of common ontology in achieving sharable, reusable knowledge bases","","","","","","","1991","2025-03-26 12:56:50","2025-03-26 12:56:50","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=The%20role%20of%20common%20ontology%20in%20achieving%20sharable,%20reusable%20knowledge%20bases","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9SUCFQ43","journalArticle","1998","Dekang Lin; Dekang Lin","An Information-Theoretic Definition of Similarity","","","","","","Similarity is an important and widely used concept. Previous definitions of similarity are tied to a particular application or a form of knowledge representation. We present an informationtheoretic definition of similarity that is applicable as long as there is a probabilistic model. We demonstrate how our definition can be used to measure the similarity in a number of different domains.","1998","2025-03-26 12:56:50","2025-03-26 12:56:50","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=An%20Information-Theoretic%20Definition%20of%20Similarity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GPX8F3L2","journalArticle","1998","Anselm L. Strauss; Anselm L. Strauss; Juliet Corbin; Juliet Corbin; Juliet Corbin; Juliet M. Corbin","Basics of qualitative research : techniques and procedures for developing grounded theory","","","","","","Part I: Introduction to Grounded Theory of Anselm Strauss Chapter 1: Inspiration and Background Chapter 2: Theoretical Foundations Chapter 3: Practical Considerations for Getting Started Chapter 4: Prelude to Analysis Chapter 5: Strategies for Qualitative Data Analysis Chapter 6: Memos and Diagrams Chapter 7: Theoretical Sampling Chapter 8: Context Chapter 9: Process Chapter 10: Techniques for Achieving Theoretical Integration Chapter 11: The Use of Computer Programs in Qualitative Data Analysis Part II: Research Demonstration Project Chapter 12 Open Coding: Identifying Concepts Chapter 13: Developing Concepts in Terms of Their Properties and Dimensions Chapter 14: Analyzing Data for Context Chapter 15: Bringing Process Into the Analysis Chapter 16: Integrating Categories Part III: Finishing the Research Project Chapter 17: Writing Theses, Monographs, and Dissertations, and Giving Talks About Your Research Chapter 18: Criteria for Evaluation Chapter 19: Student Questions and Answers","1998","2025-03-26 12:56:50","2025-03-26 12:56:50","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Basics%20of%20qualitative%20research%20:%20techniques%20and%20procedures%20for%20developing%20grounded%20theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72HPYP4D","journalArticle","2006","Thomas F. Gordon; Thomas F. Gordon; Douglas Walton; Douglas Walton","Pierson vs. Post RevisitedA Reconstruction using the Carneades Argumentation Framework","","","","","","The Pierson vs. Post case [1] has become an important benchmark in the field of AI and Law for computational models of argumentation. In [2], Bench-Capon used Pierson vs. Post to motivate the use of values and value preferences in his theory-construction account of legal argument. And in a more a recent paper by Atkinson, Bench-Capon and McBurney [3], it was used to illustrate a formalization of an argumentation scheme for practical reasoning. Here we offer yet another reconstruction of Pierson vs. Post, using our Carneades Argumentation Framework, a formal mathematical model of argument structure and evaluation based on Walton's theory of argumentation [4], and compare it to this prior work. Carneades, named in honor of the Greek skeptic philosopher who emphasized the importance of plausible reasoning, applies proof standards [5] to determine the defensibility of arguments and the acceptability of statements on an issue-by-issue basis.","2006","2025-03-26 12:56:50","2025-03-26 12:56:50","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Pierson%20vs.%20Post%20RevisitedA%20Reconstruction%20using%20the%20Carneades%20Argumentation%20Framework","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XZFKDFER","journalArticle","2012","Mustafa Hashmi; Mustafa Hashmi; Guido Governatori; Guido Governatori; Moe Thandar Wynn; Moe Thandar Wynn","Business process data compliance","","","","10.1007/978-3-642-32689-9_4","","Most approaches to business process compliance are restricted to the analysis of the structure of processes. It has been argued that full regulatory compliance requires information on not only the structure of processes but also on what the tasks in a process do. To this end Governatori and Sadiq [2007] proposed to extend business processes with semantic annotations. We propose a methodology to automatically extract one kind of such annotations; in particular the annotations related to the data schema and templates linked to the various tasks in a business process.","2012","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/978-3-642-32689-9_4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z5WXMNZ6","journalArticle","2009","Monica Palmirani; Monica Palmirani; Raffaella Brighi; Raffaella Brighi","Model regularity of legal language in active modifications","","","","10.1007/978-3-642-16524-5_5","","One of the main emerging challenges in legal documentation is to capture the meaning and the semantics of normative content using NLP techniques, and to isolate the relevant part of the linguistic speech. The last five years have seen an explosion in XML schemas and DTDs whose focus in modelling legal resources their focus was on structure. Now that the basic elements of textual descriptiveness are well formalized, we can use this knowledge to proceed with content. This paper presents a detailed methodology for classifying modificatory provisions in depth and providing all the necessary information for semiautomatically managing the consolidation process. The methodology is based on an empirical legal analysis of about 29,000 Italian acts, where we bring out regularities in the language associated with some modifications, and where we define patterns of proprieties for each type of modificatory provision. The list of verbs and the frames inferred through this empirical legal analysis have been used by the NLP group at the University of Turin to refine a syntactical NLP parser for isolating and representing the sentences as syntactic trees, and the pattern will be used by the light semantic interpreter module to indentify the parameters of modificatory provisions.","2009","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/978-3-642-16524-5_5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G69DK7VK","journalArticle","2008","Johanna Völker; Johanna Völker; Sergi Fernández; Sergi Fernandez Langa; York Sure; York Sure","Supporting the Construction of Spanish Legal Ontologies with Text2Onto","","","","10.1007/978-3-540-85569-9_7","","The IST project SEKT (Semantically Enabled Knowledge Technologies) aims at developing semantic technologies by integrating knowledge management, text mining, and human language technology. Tools and methodologies implemented in the SEKT project are employed and optimized in three case studies, one of them being concerned with intelligent integrated decision support for legal professionals. The main goal of this case study is to offer decision support to newly appointed judges in Spain by means of iFAQ, an intelligent Frequently Asked Questions system based on a complex ontology of the legal domain. Building this ontology is a tedious and time-consuming task requiring profound knowledge of legal documents and language. Therefore, any kind of automatic support can significantly increase the efficiency of the knowledge acquisition process. In this paper we present Text2Onto, an open-source tool for ontology learning, and our experiments with legal case study data. The previously existing English version of Text2Onto has been adapted to support the linguistic analysis of Spanish texts, including language-specific algorithms for the extraction of ontological concepts, instances and relations. Text2Onto greatly facilitated the automatic generation of the initial version of the Spanish legal ontology from a given collection of Spanish documents. In further iterative steps which included a mixture of learning and manual effort the ontology has been refined and applied to the real-world case study.","2008","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/978-3-540-85569-9_7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRNJZIHE","journalArticle","2005","Stefanie Brüninghaus; Stefanie Brüninghaus; Kevin D. Ashley; Kevin D. Ashley","Reasoning with textual cases","","","","10.1007/11536406_13","","This paper presents methods that support automatically finding abstract indexing concepts in textual cases and demonstrates how these cases can be used in an interpretive CBR system to carry out case-based argumentation and prediction from text cases. We implemented and evaluated these methods in SMILE+IBP, which predicts the outcome of legal cases given a textual summary. Our approach uses classification-based methods for assigning indices. In our experiments, we compare different methods for representing text cases, and also consider multiple learning algorithms. The evaluation shows that a text representation that combines some background knowledge and NLP combined with a nearest neighbor algorithm leads to the best performance for our TCBR task.","2005","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/11536406_13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZHA78C2H","journalArticle","1999","Dan Hunter; Dan Hunter","Out of their minds: legal theory in neural networks","Artificial Intelligence and Law","","","10.1023/a:1008301122056","","This paper examines the use of connectionism (neural networks) in modelling legal reasoning. I discuss how the implementations of neural networks have failed to account for legal theoretical perspectives on adjudication. I criticise the use of neural networks in law, not because connectionism is inherently unsuitable in law, but rather because it has been done so poorly to date. The paper reviews a number of legal theories which provide a grounding for the use of neural networks in law. It then examines some implementations undertaken in law and criticises their legal theoretical naivete. It then presents a lessons from the implementations which researchers must bear in mind if they wish to build neural networks which are justified by legal theories.","1999","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","Artificial Intelligence and Law","","","","","","","","","","","","","","","","","","https://doi.org/10.1023/a:1008301122056","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7NDFPWTJ","journalArticle","2007","Leah M. Christensen; Leah M. Christensen; Leah M. Christensen","The Paradox of Legal Expertise: A Study of Experts and Novices Reading the Law","Brigham Young University Education and Law Journal","","","","","What strategies do lawyers and judges use to read the law? The study described in this article examined the way in which 10 legal experts (8 lawyers and 2 judges) and 10 novices (law students in the top 50% of their class) read a judicial opinion. Whereas the experts read efficiently (taking less overall time), the beginning law students read less efficiently. Where the experts read the text flexibly, moving back and forth between different parts of the opinion, the novices read inflexibly. The experts connected to the purpose of their reading more consistently than the novices and drew upon their prior knowledge and experience with the law. The results of this study suggest that we can give our students the following advice in order to read like legal experts: (1) Read with a purpose; (2) Use background knowledge to situate the case; (3) Establish the context of the case before beginning to read; (4) Evaluate the case and have an opinion about its outcome; and (5) Read flexibly; skim and skip when appropriate. By examining the actual transcripts of lawyers and judges reading a case, this article illustrates how we can teach our students to read like legal experts. The earlier they achieve these skills, the better for the individual students, the more likely their success in law school and the better for the legal profession as a whole.","2007","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","Brigham Young University Education and Law Journal","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=The%20Paradox%20of%20Legal%20Expertise:%20A%20Study%20of%20Experts%20and%20Novices%20Reading%20the%20Law","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N7XFA6QU","journalArticle","2011","Gerhard Brewka; Gerd Brewka; Paul E. Dunne; Paul E. Dunne; Stefan Woltran; Stefan Woltran","Relating the semantics of abstract dialectical frameworks and standard AFs","","","","10.5591/978-1-57735-516-8/ijcai11-137","","One criticism often advanced against abstract argumentation frameworks (AFs), is that these consider only one form of interaction between atomic arguments: specifically that an argument attacks another. Attempts to broaden the class of relationships include bipolar frameworks, where arguments support others, and abstract dialectical frameworks (ADFs). The latter, allow ""acceptance"" of an argument, x, to be predicated on a given propositional function, Cx, dependent on the corresponding acceptance of its parents, i.e. those y for which 〈y, x〉 occurs. Although offering a richly expressive formalism subsuming both standard and bipolar AFs, an issue that arises with ADFs is whether this expressiveness is achieved in a manner that would be infeasible within standard AFs. Can the semantics used in ADFs be mapped to some AF semantics? How many arguments are needed in an AF to ""simulate"" an ADF? We show that (in a formally defined sense) any ADF can be simulated by an AF of similar size and that this translation can be realised by a polynomial time algorithm.","2011","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.5591/978-1-57735-516-8/ijcai11-137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G3E2F2LB","journalArticle","2005","Nicole V. Crain; Nicole V. Crain; W. Mark Crain; W. Mark Crain","The impact of regulatory costs on small firms","","","","","","This research updates and delineates thedisproportionality of federal regulations' cost burden on small business. Thereport divides federal regulations into four categories: economic, workplace,environmental, and tax compliance. The two main components of economicregulation are estimated separately. The estimated costs of economic regulations affecting international tradeare mainly derived from the report issued by the U.S. International TradeCommission in 2004. Other data are from the Organization for EconomicCooperation and Development, with gaps in the baseline filled with Office ofManagement and Budget (OMB) estimates. The costs of workplace regulations are based on updated estimates from astudy by Johnson (Office of Advocacy, 2005). Environmental regulationsestimates are mainly based on OMB reports. Tax compliance costs are based on the 2002 report from the Tax Foundation.The allocation of costs across employment classes was derived from census datapublished by the Office of Advocacy. In the face of higher costs of federal regulations, findings show that smallbusinesses continue to bear a disproportionate share of the federal regulatoryburden, totaling $1.1 trillion or $7,647 per employee for firms with fewer thantwenty employees. (Abstract compiled from introductory matter)","2005","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=The%20impact%20of%20regulatory%20costs%20on%20small%20firms","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45K8KCKM","journalArticle","1994","Willem A. Wagenaar; Willem A. Wagenaar; P.J. van Koppen; P.J. van Koppen; Peter J. van Koppen; H.F.M. Crombag; H.F.M. Crombag","Anchored Narratives: The Psychology of Criminal Evidence","","","","","","The theory of anchored narratives proof by narrative only the quality of anchors investigation and proof confessions identification witnesses expert testimony defense tactics selection of evidence.","1994","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Anchored%20Narratives:%20The%20Psychology%20of%20Criminal%20Evidence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RD3XP8ZJ","journalArticle","2012","Paul A. Kirschner; Paul A. Kirschner; Simon Buckingham Shum; Simon Buckingham Shum; Chad S. Carr; Chad Carr","Visualizing Argumentation: Software Tools for Collaborative and Educational Sense-Making","","","","","","About the book: Computer Supported Argument Visualization is attracting attention across education, science, public policy and business. More than ever, we need sense-making tools to help negotiate understanding in the face of multi-stakeholder, ill-structured problems. In order to be effective, these tools must support human cognitive and discursive processes, and provide suitable representations, services and user interfaces. Visualizing Argumentation is written by practitioners and researchers for colleagues working in collaborative knowledge media, educational technology and organizational sense-making. It will also be of interest to theorists interested in software tools which embody different argumentation models. Particular emphasis is placed on the usability and effectiveness of tools in different contexts.","2012","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Visualizing%20Argumentation:%20Software%20Tools%20for%20Collaborative%20and%20Educational%20Sense-Making","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7GMJ4EYC","journalArticle","2004","J.A.P.J. Breukers; J.A.P.J. Breukers; Rinke Hoekstra; Rinke Hoekstra","Epistemology and ontology in core ontologies: FOLaw and LRI-Core, two core ontologies for law","","","","","","For more than a decade constructing ontologies for legal domains, we, at the Leibniz Center for Law, felt really the need to develop a core ontology for law that would enable us to re-use the common denominator of the various legal domains. In this paper we present two core ontologies for law. The first one was the result of a PhD thesis by [Valente, 1995], called FOLaw. FOLaw speci- fies functional dependencies between types of knowledge involved in legal reasoning. Despite the fact that FOLaw was the starting point for a number of ontologies and legal reasoning systems in various (European) projects, it is rather an epistemological framework than a (core) ontology. We are not the only ones who easily confound epistemology with ontology. In the paper we present some examples and discuss whether this epistemological promiscuity in (core) ontology development is a serious problem. It is to some extent, as it limits the scope of re-use (if not leading to confusion). Therefore, we started about four years ago the development of a 'real' core-ontology for law based upon notions of common sense. The reason for a common-sense foundation is that domain independent concepts of law - the common denominator - are still tainted with a strong common-sense flavor. Moreover, domains of law refer to social activities which are generally governed by common-sense notions. This core ontology, called LRI-Core, consists of five major portions ('worlds'): physical, mental and abstract classes; roles and occurrences.","2004","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Epistemology%20and%20ontology%20in%20core%20ontologies:%20FOLaw%20and%20LRI-Core,%20two%20core%20ontologies%20for%20law","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2NZRU43L","journalArticle","2011","Monica Palmirani; Monica Palmirani; Guido Governatori; Guido Governatori; Antonino Rotolo; Antonino Rotolo; Said Tabet; Said Tabet; Harold Boley; Harold Boley; Adrian Paschke; Adrian Paschke","LegalRuleML: XML-based rules and norms","","","","10.1007/978-3-642-24908-2_30","","Legal texts are the foundational resource where to discover rules and norms that feed into different concrete (often XML-based) Web applications. Legislative documents provide general norms and specific procedural rules for eGovernment and eCommerce environments, while contracts specify the conditions of services and business rules (e.g. service level agreements for cloud computing), and judgments provide information about the legal argumentation and interpretation of norms to concrete case-law. Such legal knowledge is an important source that should be detected, properly modeled and expressively represented in order to capture all the domain particularities. This paper provides an extension of RuleML called LegalRuleML for fostering the characteristics of legal knowledge and to permit its full usage in legal reasoning and in the business rule domain. LegalRuleML encourages the effective exchange and sharing of such semantic information between legal documents, business rules, and software applications.","2011","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/978-3-642-24908-2_30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DNX972B2","journalArticle","2004","Johan Natt och Dag; J. Natt och Dag; Vincenzo Gervasi; Vincenzo Gervasi; Sjaak Brinkkemper; Sjaak Brinkkemper; Björn Regnell; Björn Regnell","Speeding up requirements management in a product software company: linking customer wishes to product requirements through linguistic engineering","","","","10.1109/re.2004.47","","Developing large complex software products aimed for a broad market involves a great flow of wishes and requirements. The former are elicited from customers while the latter are brought forth by the developing organization. These are preferably kept separated to preserve the different perspectives. The interrelationships should however be identified and maintained to enable well-founded decisions. Unfortunately, the current manual linkage is cumbersome, time-consuming, and error-prone. This work presents a pragmatic linguistic engineering approach to how statistical natural language processing may be used to support the manual linkage between customer wishes and product requirements by suggesting potential links. An evaluation with real requirements from industry is presented. It shows that in a realistic setting, automatic support could make linkage faster for at least 50% of the links. An estimation based on our evaluation also shows that considerable time savings are possible. The results, together with the identified enhancement, are promising for improving software quality and saving time in industrial requirements engineering.","2004","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1109/re.2004.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QBWN865S","journalArticle","2011","Sanjay Modgil; Sanjay Modgil; Henry Prakken; Henry Prakken","Revisiting preferences and argumentation","","","","10.5591/978-1-57735-516-8/ijcai11-175","","The ASPIC+ framework is intermediate in abstraction between Dung's argumentation framework and concrete instantiating logics. This paper generalises ASPIC+ to accommodate classical logic instantiations, and adopts a new proposal for evaluating extensions: attacks are used to define the notion of conflict-free sets, while the defeats obtained by applying preferences to attacks, are exclusively used to determine the acceptability of arguments. Key properties and rationality postulates are then shown to hold for the new framework.","2011","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.5591/978-1-57735-516-8/ijcai11-175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QKAHNWWK","journalArticle","2015","Shazia Sadiq; Shazia Sadiq; Guido Governatori; Guido Governatori","Managing Regulatory Compliance in Business Processes","","","","10.1007/978-3-642-45103-4_11","","The ever-increasing obligations of regulatory compliance are presenting a new breed of challenges for organizations across several industry sectors. Aligning control objectives that stem from regulations and legislation with business objectives devised for improved business performance is a foremost challenge. The organizational as well as IT structures for the two classes of objectives are often distinct and potentially in conflict. In this chapter, we present an overarching methodology for aligning business and control objectives. The various phases of the methodology are then used as a basis for discussing state-of-the-art in compliance management. Contributions from research and academia as well as industry solutions are discussed. The chapter concludes with a discussion on the role of BPM as a driver for regulatory compliance and a presentation of open questions and challenges.","2015","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/978-3-642-45103-4_11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GWJXEYLS","journalArticle","2013","Elham Ramezani Taghiabadi; Elham Ramezani Taghiabadi; Dirk Fahland; Dirk Fahland; Boudewijn F. van Dongen; Boudewijn F. van Dongen; Wil M. P. van der Aalst; Wil M. P. van der Aalst","Diagnostic information for compliance checking of temporal compliance requirements","","","","10.1007/978-3-642-38709-8_20","","Compliance checking is gaining importance as today's organizations need to show that operational processes are executed in a controlled manner while satisfying predefined (legal) requirements or service level agreements. Deviations may be costly and expose an organization to severe risks. Compliance checking is of growing importance for the business process management and auditing communities. This paper presents an approach for checking compliance of observed process executions recorded in an event log to temporal compliance requirements, which restrict when particular activities may or may not occur. We show how temporal compliance requirements discussed in literature can be unified and formalized using a generic temporal compliance rule. To check compliance with respect to a temporal rule, the event log describing the observed behavior is aligned with the rule. The alignment then shows which events occurred out of order and which events deviated by which amount of time from the prescribed behavior. This approach integrates with an existing approach for control-flow compliance checking, allowing for multi-perspective diagnostic information in case of compliance violations. We show the feasibility of our technique by checking temporal compliance rules of real life event logs.","2013","2025-03-26 12:56:51","2025-03-26 12:56:51","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/978-3-642-38709-8_20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
