"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"Z6KENPMJ","journalArticle","2022","Huyut, Mehmet Murat; Kocaoğlu, Batuhan; Meram, Ünzile","Regulation Relatedness Map Creation Method with Latent Semantic Analysis","Computers, Materials and Continua","","1546-2218","https://doi.org/10.32604/cmc.2022.024190","https://www.sciencedirect.com/science/article/pii/S1546221822010906","Regulatory authorities create a lot of legislation that must be followed. These create complex compliance requirements and time-consuming processes to find regulatory non-compliance. While the regulations establish rules in the relevant areas, recommendations and best practices for compliance are not generally mentioned. Best practices are often used to find a solution to this problem. There are numerous governance, management, and security frameworks in Information Technology (IT) area to guide businesses to run their processes at a much more mature level. Best practice maps can used to map another best practice, and users can adapt themselves by the help of this relation maps. These maps are created generally by an expert judgment or top-down relationship analysis. These methods are subjective and easily creates inconsistencies. In order to have an objective and statistical relationships map, we propose a Latent Semantic Analysis (LSA) based modal to generate a specific relatedness correlation map. We created a relatedness map of a banking regulation to a best practice. We analyzed 224 statements of this regulation in relation to Control Objectives for Information Technologies (Cobit) 2019's 1202 activities. Furthermore, we support our LSA results with MCDM analysis methods; Fuzzy Analytics Hierarchy Process (FAHP) to prioritize our criteria and, WASPAS (Weighted Aggregated Sum Product Assessment Method) to compare similarity results of regulation and Cobit activity pairs. Instead of the subjective methods for mapping best practices and regulations, this study suggests creating relatedness maps supported by the objectivity of LSA.","2022","2025-02-19 14:56:35","2025-02-19 14:56:35","","2093-2107","","1","72","","","","","","","","","","","","","","","","","","","","","Cobit; fuzzy AHP; It compliance; it regulation; LSA; WASPAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DHFYTAN7","journalArticle","2008","Yap, Ji Lian","The regulation of data privacy in Hong Kong","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2008.05.004","https://www.sciencedirect.com/science/article/pii/S026736490800068X","This paper seeks to provide a critical analysis of the regulation of data protection in Hong Kong, and then to suggest several recommendations in that regard. In particular, three aspects of regulation will be considered, namely, enforced compliance, public consultation and public education. The article concludes that while there have been commendable efforts in the area of public consultation and education, the time has come for a greater degree of regulatory compulsion in the form of various suggested reforms, in order for Hong Kong to develop a robust data protection regime. This is particularly important in our digital age, where data protection is crucial for the maintenance of trust in e-commerce and online transactions.","2008","2025-02-19 14:56:35","2025-02-19 14:56:35","","335-341","","4","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MVDR3TSY","journalArticle","1982","Gevaert, Hugo","Acquisition of a computer: Legal pitfalls","Information & Management","","0378-7206","https://doi.org/10.1016/0378-7206(82)90013-1","https://www.sciencedirect.com/science/article/pii/0378720682900131","It is clear that the content of an agreement to purchase a computer is very important. The main reasons are the high purchase price of a good configuration and the important damage if an implementation fails. It is furthermore obvious that the contents of the standard agreements used by the manufacturers are as aggressive as their high pressure sales techniques. Some particularly exorbitant clauses of these standard-agreements make it necessary to defend the customer more than usual. 1.a. Many have a clause that excludes: (1) the contents of the request for proposal, whenever they exist: (2) other written or verbal agreements and representations: (3) specifications in publicity of the supplier; and (4) even the contents of the supplier's offer.It is clear that such a clause is dangerous, because there is often a great difference between the vendor's publicity or offer and the contents of the standard-agreement.2.b. There are also clauses in most contracts aiming to reduce (even to annihilate) the obligations of the supplier or warranties normally provided in other contracts.3.c. There are even standard-agreements allowing the vendor to alter unilaterally some clauses of the contract by sending a registered letter to the customer. These examples should be enough proof to make sure that the vendee reads a contract carefully before signing, or at least takes advice of a good technical consultant before completing a deal.","1982","2025-02-19 14:56:35","2025-02-19 14:56:35","","1-5","","1","5","","","","","","","","","","","","","","","","","","","","","Computer Acquisition; Contractual Hardware Clauses; Contractual Prevention","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2655HFNN","journalArticle","2019","Demetzou, Katerina","Data Protection Impact Assessment: A tool for accountability and the unclarified concept of ‘high risk’ in the General Data Protection Regulation","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2019.105342","https://www.sciencedirect.com/science/article/pii/S0267364918304357","Article 35 of the GDPR introduces the legal obligation to perform DPIAs in cases where the processing operations are likely to present high risks to the rights and freedoms of natural persons. This obligation is part of a change of approach in the GDPR towards a modified compliance scheme in terms of a reinforced principle of accountability. The DPIA is a prominent example of this approach given that it has an inclusive, comprehensive and proactive nature. Its importance lies in the fact that it forces data controllers to identify, assess and ultimately manage the high risks to the rights and freedoms. However, what is first and foremost important for a meaningful performance of DPIAs, is to have a common and objective understanding of what constitutes a risk in the field of data protection and of how to assess its likelihood and severity. The legislature has approached these concepts via the method of denotation, meaning by giving examples of (highly) risky processing operations. This article suggests a complementary approach, the connotation of these concepts and explains the added value of such a method. By way of a case-study the article also demonstrates the importance of performing complete and accurate DPIAs, in terms of contributing to improving the protection of personal data.","2019","2025-02-19 14:56:35","2025-02-19 14:56:35","","105342","","6","35","","","","","","","","","","","","","","","","","","","","","Data protection; GDPR; Accountability; Compliance; DPIA; Connotation; High risk; Objective assessment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SU7Z5LD5","journalArticle","2019","Capuano, Nicola; Toti, Daniele","Experimentation of a smart learning system for law based on knowledge discovery and cognitive computing","Computers in Human Behavior","","0747-5632","https://doi.org/10.1016/j.chb.2018.03.034","https://www.sciencedirect.com/science/article/pii/S0747563218301390","This work presents a Smart Learning system based on Knowledge Discovery and Cognitive Computing techniques aimed at citizens, legal students and experts alike, providing them with the possibility of submitting legal cases expressed in natural language and obtaining legal insight and advice in return. Advanced features implemented within the system include the automatic conceptualization and classification of textual legal cases via natural language processing, the generation of learning paths by relying upon legal ontologies, and additional features for managing legal knowledge bases, including editing, versioning, integration and enrichment. The system has been experimented on a diversified user-base and succeeded in obtaining a positive evaluation with respect to the aspects that were subject of the investigation, including effectiveness, efficiency and usability, thus paving the way to make the system a successful cognitive learning platform for future law professionals and knowledgeable citizens.","2019","2025-02-19 14:56:35","2025-02-19 14:56:35","","459-467","","","92","","","","","","","","","","","","","","","","","","","","","Knowledge discovery; Natural language processing; Adaptive learning; Cognitive computing; Online dispute resolution; Ontology integration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7ALBG7RR","journalArticle","2019","Fosch-Villaronga, Eduard; Millard, Christopher","Cloud robotics law and regulation: Challenges in the governance of complex and dynamic cyber–physical ecosystems","Robotics and Autonomous Systems","","0921-8890","https://doi.org/10.1016/j.robot.2019.06.003","https://www.sciencedirect.com/science/article/pii/S092188901930051X","This paper assesses some of the key legal and regulatory questions arising from the integration of physical robotic systems with cloud-based services, also called “cloud robotics.” The literature on legal and ethical issues in robotics has a strong focus on the robot itself, but largely ignores the background information processing. Conversely, the literature on cloud computing rarely addresses human–machine interactions, which raise distinctive ethical and legal concerns. In this paper, we investigate, from a European legal and regulatory perspective, the growing interdependence and interactions of tangible and virtual elements in cloud robotics environments. We highlight specific problems and challenges in regulating such complex and dynamic ecosystems and explore potential solutions. To illustrate practical challenges, we consider several examples of cloud robotics ecosystems involving multiple parties, various physical devices, and various cloud services. These examples illuminate the complexity of interactions between relevant parties. By identifying pressing legal and regulatory issues in relation to cloud robotics, we hope to inform the policy debate and set the scene for further research.","2019","2025-02-19 14:56:35","2025-02-19 14:56:35","","77-91","","","119","","","","","","","","","","","","","","","","","","","","","Cloud computing; Data protection; Policy; Law; Privacy; Robots; Product safety; Technology; Cloud; Cloud robotics; Cyber–physical system; Human–robot interaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TGJ5B32X","bookSection","2005","Natan, Ron Ben","11 - Regulations and Compliance","Implementing Database Security and Auditing","978-1-55558-334-7","","","https://www.sciencedirect.com/science/article/pii/B9781555583347500116","Publisher Summary Regulations have been, by far, the most visible and consuming driver in the area of database security. This involves regulations of all types, and this trend will certainly continue in the next couple of years. To address this situation, one needs to understand the essence of the regulation with which one need to comply, map it to what it means in terms of the database environment, and implement a solution that will both comply with the requirements and is sustainable for the long run. Leading companies understand that in the same way that people continue to protect and insure houses and cars, they must continually invest in protecting valuable information. One incident that involves theft or destruction of proprietary information can easily pay for a 10-year investment, and serious incidents can cripple a company for lifetime. For those companies that have not come to this realization, regulators have created a large (and growing) set of regulations and frameworks aimed at enforcing protection of information, privacy, and transparency of information. These regulations sprung up in the past couple of years, prompted by some significant damages made to companies, and more important, to the public.","2005","2025-02-19 14:56:35","2025-02-19 14:56:35","","327-348","","","","","","","","","","","Digital Press","Burlington","","","","","","","","DOI: https://doi.org/10.1016/B978-155558334-7/50011-6","","","","","","Natan, Ron Ben","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H7D5ECEY","journalArticle","2006","Broderick, J. Stuart","ISMS, security standards and security regulations","Information Security Technical Report","","1363-4127","https://doi.org/10.1016/j.istr.2005.12.001","https://www.sciencedirect.com/science/article/pii/S1363412705000750","This article briefly describes the introduction and evolution of Information Security Management Systems (ISMS), their application and the introduction of national and regulatory requirements to protect information and how these regulations may be mapped into an ISMS.","2006","2025-02-19 14:56:35","2025-02-19 14:56:35","","26-31","","1","11","","","","","","","","","","","","","","","","","","","","","ISMS; COBIT; ISO-27001:2005; Security compliance; Security management framework; SOX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NXDACPLB","journalArticle","1983","","The electronic fund transfer act and federal reserve board regulation E: A compliance guide for financial institutions: Authors: Martin B. Ellis and Fred M. Greturas. Published by: Prentice Hall","Computer Fraud & Security Bulletin","","0142-0496","https://doi.org/10.1016/0142-0496(83)90010-3","https://www.sciencedirect.com/science/article/pii/0142049683900103","","1983","2025-02-19 14:56:35","2025-02-19 14:56:35","","13-16","","11","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UDU3TM5Z","bookSection","2007","Lahti, Christian B.; Peterson, Roderick","Chapter 3 - SOX and Compliance Regulations","Sarbanes-Oxley IT Compliance Using Open Source Tools (Second Edition)","978-1-59749-216-4","","","https://www.sciencedirect.com/science/article/pii/B9781597492164000033","","2007","2025-02-19 14:56:35","2025-02-19 14:56:35","","73-95","","","","","","","","","","","Syngress","Burlington","","","","","","","","DOI: https://doi.org/10.1016/B978-1-59749-216-4.00003-3","","","","","","Lahti, Christian B.; Peterson, Roderick","","","","","","","","","","","","","","","","","","","Second Edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NIRH7PXD","bookSection","2006","Sutton, Robert","2 - UWB Spectrum and Regulations","Ultra Wideband Systems","978-0-7506-7893-3","","","https://www.sciencedirect.com/science/article/pii/B9780750678933500031","Publisher Summary This chapter describes the Federal Communications Commission (FCC) rules required to test a ultra wideband (UWB) transmitter for compliance. The UWB bandwidth is the frequency band bounded by the points that are 10 dB below the highest radiated emission as based on the complete transmission system, including the antenna. Such factors as pattern coverage, pulse fidelity, return loss, gain, and efficiency should all be considered. However, the frequency domain is well suited for making regulatory measurements to existing EMC standards. The antenna to be used with a particular UWB product must be carefully selected to ensure optimum operation. Furthermore, only the antenna for which the UWB radio is authorized may be used with the device. Since UWB regulatory limits are specified in the frequency domain, the errors that could occur from any domain transformations are eliminated. UWB regulatory matters require that the antenna be a non-separable integrated part of the radio. UWB rules are different from any other existing spectrum regulations, and UWB transmitters must meet very stringent requirements to be allowed to operate. From a regulatory perspective, the differences between classical narrowband and UWB systems reside in the measurement details of the test instrumentation. Whether a system is determined to be wideband or narrowband from a regulatory standpoint is actually determined by the measurement receiver's resolution bandwidth or impulse response. Whether a measurement system is affected or influenced by a wideband or narrowband signal from a regulatory standpoint is determined by the support peripherals.","2006","2025-02-19 14:56:35","2025-02-19 14:56:35","","17-52","","","","","","","","","","","Newnes","Burlington","","","","","","","","DOI: https://doi.org/10.1016/B978-075067893-3/50003-1","","","","","","Aiello, Roberto; Batra, Anuj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C7QW5ABR","journalArticle","1997","Cooke, John","A place for the law in architectural studies","Design Studies","","0142-694X","https://doi.org/10.1016/S0142-694X(96)00014-2","https://www.sciencedirect.com/science/article/pii/S0142694X96000142","Some exposure to a system which regards consistent methods of reasoning as important is potentially beneficial in its own right to architecture students. In addition, at least one design programme which requires a considered response to municipal design controls is a useful preparation for practice in which architects′ designs are routinely required to withstand scrutiny in design review procedures.","1997","2025-02-19 14:56:35","2025-02-19 14:56:35","","101-112","","1","18","","","","","","","","","","","","","","","","","","","","","law; aesthetics; architectural design; design education","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R5SHIKC5","journalArticle","2021","Tosza, Stanisław","Internet service providers as law enforcers and adjudicators. A public role of private actors","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2021.105614","https://www.sciencedirect.com/science/article/pii/S026736492100087X","Private actors have become increasingly involved in the law enforcement process in recent years, taking up more proactive roles and being increasingly engaged in choices between conflicting rights and freedoms. The development and spread of information and communication technology (ICT) created a set of conditions in which the participation of private actors (service providers in this case) appears to be a necessity. These conditions include, for example, a lack of physical borders for ICT technologies, the speed and width of the spread of information on the Internet, as well as the growth of technological behemoths. The resulting reaction can be seen in various sectors, such as combatting illicit content online or gathering digital evidence. While executing these roles they may be compelled – de jure or de facto – to make value judgments which traditionally belong to the public authorities. At the same time the legal framework is either lacking or it does not fully cover the consequences of this fundamental paradigm shift, to the detriment of the authorities, private actors and persons concerned. The objective of this article is to examine the most important features of these developments and analyse resulting key legal problems. The author demonstrates that the legal landscape of cooperation between law enforcement and service providers must be rethought and offers a direction for this reflection.","2021","2025-02-19 14:56:35","2025-02-19 14:56:35","","105614","","","43","","","","","","","","","","","","","","","","","","","","","Compliance; Digital services act; E-commerce; Digital capitalism; Digital evidence; Enforcement; Illicit content; Internet service providers; Liability exemption; Private actors; Terrorist content online regulation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TXTQS6GN","journalArticle","2012","Varadi, Szilvia; Kertesz, Attila; Parkin, Michael","The necessity of legally compliant data management in European cloud architectures","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2012.05.006","https://www.sciencedirect.com/science/article/pii/S0267364912001033","Taking advantage of flexible resource provisions enabled by Cloud Computing, many businesses have recently migrated their IT applications and data to the Cloud, allowing them to respond to new demands and requests from customers. However, Cloud Computing also moves functions and responsibilities away from local ownership and management to a third-party provided service, and brings with it a set of associated legal issues, such as data protection, licensing, intellectual property rights and the need to comply to necessary regulation. In this paper we evaluate commonly-observed Cloud Computing use cases against the law applying to Cloud Computing to find where legal problems may arise. We derive a general architecture for Clouds and use it to illustrate common Cloud Computing usage patterns. The use cases are assessed against evaluation criteria derived from the relevant Cloud Computing law for the data processing of end-user details and materials, including roles and responsibilities necessary for legal compliance. The Data Protection Directive of the European Union has been used in this evaluation, as it is a commonly accepted and influential directive in the field of data processing legislation.","2012","2025-02-19 14:56:35","2025-02-19 14:56:35","","577-586","","5","28","","","","","","","","","","","","","","","","","","","","","Cloud computing; Data protection; Security; European law","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MSMY8FKK","journalArticle","2010","Taylor, Mark; Haggerty, John; Gresty, David","The legal aspects of corporate computer usage policies","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2009.11.007","https://www.sciencedirect.com/science/article/pii/S0267364909001927","In this paper we examine the legal aspects of corporate computer usage policies including their creation, management, and their relevance to corporate computer forensic investigations. Misuse of corporate computing facilities cannot only lead to a reduction in employee productivity and network bandwidth, but can also increase the risk of infection of such facilities by computer viruses and other malicious code. Moreover, it may lead to the risk of liability and legal action.","2010","2025-02-19 14:56:35","2025-02-19 14:56:35","","72-76","","1","26","","","","","","","","","","","","","","","","","","","","","Legal compliance; Computer usage policy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X78K59VE","journalArticle","2011","Seddon, Clive","TMT contracts: Avoiding termination and achieving positive realignment: How legal counsel can make a difference - A UK perspective","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2011.09.010","https://www.sciencedirect.com/science/article/pii/S0267364911001555","“The task of a leader is to get his people from where they are to where they have not been” Henry A. Kissinger With stuttering growth in the Western economies where major sourcing and TMT (Technology, Media & Telecoms) contracts are pervasive, it is perhaps not surprising that internal and external legal counsel are increasingly being called upon to advise clients on termination options and strategies to effect or oppose a threatened termination for breach of contract. This short paper considers why this has happened and the other factors which are in play which have meant that advice on termination and the renegotiation of contracts in this context has become more common. Expertise in this area is part of an IT lawyer’s tool kit and we consider that this is an area where internal and external legal counsel can make a substantial difference in delivering solutions to their clients. In this paper I talk about termination and renegotiation interchangeably. The reason for this as will become clear is that all forms of termination, whether they are consensual or contested, will involve some form of renegotiation of the terms of the contract between the parties. This is because it is almost impossible except perhaps in the simplest of installations to predict the nature in which a supplier or a customer may wish to change the services provided, and consequently even the most carefully crafted of exit and transition clauses, schedules and plans will require some form of post-contract negotiation between the customer, the outgoing supplier and potentially a new supplier or suppliers. This will necessarily involve some form of renegotiation of the terms of the contract between the parties. This paper looks at renegotiation in the context of a termination scenario rather than dealing with renegotiation during the normal course of operation of the contract.","2011","2025-02-19 14:56:35","2025-02-19 14:56:35","","641-646","","6","27","","","","","","","","","","","","","","","","","","","","","Exit and transit provisions; Termination for breach; TMT contracts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92AJF6SN","journalArticle","2025","Howard, Steven J.; Hayes, Nicole; Mallawaarachchi, Sumudu; Johnson, Daniel; Neilsen-Hewett, Cathrine; Mackenzie, Janelle; Bentley, Laura A.; White, Sonia L. J.","A meta-analysis of self-regulation and digital recreation from birth to adolescence","Computers in Human Behavior","","0747-5632","https://doi.org/10.1016/j.chb.2024.108472","https://www.sciencedirect.com/science/article/pii/S0747563224003406","There is good reason to implicate self-regulation in our digital recreation duration, choices, and behaviours. However, the direction, degree, and diversity of their association is unclear. To offer more robust and nuanced evidence to this issue of acute public concern, the current study presents a comprehensive meta-analysis of the associations between self-regulation and digital recreation from birth to adolescence – consolidating 183 studies reporting 232 associations from 234,476 children and adolescents. Across these studies, digital recreation clustered into investigations of screen time, features of problematic digital engagement, exposure to violent content, communicating with strangers online, sexting, and media multitasking. Although a pattern of negative bivariate associations was observed between self-regulation and aspects of digital recreation, the strength of association for screen time was weak (r = −.04 for computer use to r = −.15 for social media use). Once control variables were considered, relationships with exposure to violent digital content were rendered similarly trivial, suggesting other variables likely account for these correlations. This reduces our confidence in these associations. In contrast, lower self-regulation was more highly associated with problematic engagement (r = −.28 for problematic gaming to r = −.41 for problematic mobile phone use), communicating with strangers online (r = −.18), and sexting (r = −.20). This pattern of results points to a relationship that is variable by type of digital activity, which in our meta-analyses ranged from null to strong and negative. Where a relationship exists, it may be bi-directional given associations remained for longitudinal studies that positioned either self-regulation or digital recreation as predictor. Most moderators of these associations were non-significant, although the negative association of self-regulation with time spent gaming was increasingly strong with increasing participant age. This study instigates a disentangling of the nature of the relationship between self-regulation and digital choices and behaviours across the early stages of life.","2025","2025-02-19 14:56:35","2025-02-19 14:56:35","","108472","","","163","","","","","","","","","","","","","","","","","","","","","Childhood; Digital media; Early childhood; Gaming; Mobile phone; Screen time; Self-control","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7AEVUU9Q","journalArticle","2016","Ahmed, Ali; Booth, David","The Digital Privacy Laws and Practices in the Jersey Island","Procedia Computer Science","","1877-0509","https://doi.org/10.1016/j.procs.2016.09.026","https://www.sciencedirect.com/science/article/pii/S187705091632155X","This paper investigates the digital privacy provisions in the island of Jersey. This is mainly done by examining the two key pieces of legislation with which any workplace must comply with. Those legislations are: The Employment (Jersey) Law 2003, and the Data Protection (Jersey) Law 2005. Neither law has digital privacy provisions per se, but these are the two prevalent pieces of legislation governing employer-employee relations in the island of Jersey at present. The study relates the local legislation in the island of Jersey to its UK and European counterparts identifying the missing parts. To investigate how much compliance to those legislations in the island's workplace, a typical workplace of Lysaght's, the current employer for the second author, is chosen as a case study. The study highlights the areas of concerns and provides specific recommendations for the employer. This work can be used as the basis for steering the future judicial review of this area, to ensure the island of Jersey remains in compliance with its peers both domestically and internationally.","2016","2025-02-19 14:56:35","2025-02-19 14:56:35","","163-168","","","98","","","","","","","","","","","","","","","","","","","","","Digital Privacy; Employee Rights; Island of Jersey; jurisdictions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T2HQQF9U","journalArticle","2017","Vogelsang, Ingo","The role of competition and regulation in stimulating innovation – Telecommunications","Telecommunications Policy","","0308-5961","https://doi.org/10.1016/j.telpol.2016.11.009","https://www.sciencedirect.com/science/article/pii/S0308596116302518","The telecommunications sector is innovative and its innovations strongly affect the growth of the rest of the economy. While regulatory policy has therefore shifted towards innovation as its major goal besides enabling competition, there appear to be tensions between regulation, competition and innovation. This paper identifies as the roots of these tensions the consumer protection objective enshrined in regulatory legislation and the regulatory neutrality issues arising from stranded assets, loss of labor rents, loss of services by captive customers, and the threat to regulators from looming deregulation, all of which are associated with innovations. This paper identifies some similar threats to innovation in unregulated sunk-cost industries with a monopolistic incumbent. A very simple model shows that a comparison of innovation incentives in such an unregulated industry with a regulated one leads to ambiguous results. However, the prospect of converting a regulated industry into an unregulated one after the innovation has occurred will unambiguously increase innovation incentives.","2017","2025-02-19 14:56:35","2025-02-19 14:56:35","","802-812","","9","41","","","","","","","","","","","","","","","","","","","","","Entrant; Incumbent; Innovation; Next generation access network; Sunk cost","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C276WN8R","journalArticle","2021","Sari, Onur; Celik, Sener","Legal evaluation of the attacks caused by artificial intelligence-based lethal weapon systems within the context of Rome statute","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2021.105564","https://www.sciencedirect.com/science/article/pii/S0267364921000376","Artificial intelligence (AI) as of the level of development reached today has become a scientific reality that is subject to study in the fields of law, political science, and other social sciences besides computer and software engineering. AI systems which perform relatively simple tasks in the early stages of the development period are expected to become fully or largely autonomous in the near future. Thanks to this, AI which includes the concepts of machine learning, deep learning, and autonomy, has begun to play an important role in producing and using smart arms. However, questions about AI-Based Lethal Weapon Systems (AILWS) and attacks that can be carried out by such systems have not been fully answered under legal aspect. More particularly, it is a controversial issue who will be responsible for the actions that an AILWS has committed. In this article, we discussed whether AILWS can commit offense in the context of the Rome Statute, examined the applicable law regarding the responsibility of AILWS, and tried to assess whether these systems can be held responsible in the context of international law, crime of aggression, and individual responsibility. It is our finding that international legal rules including the Rome Statute can be applied regarding the responsibility for the act/crime of aggression caused by AILWS. However, no matter how advanced the cognitive capacity of an AI software, it will not be possible to resort to the personal responsibility of this kind of system since it has no legal personality at all. In such a case, responsibility will remain with the actors who design, produce, and use the system. Last but not least, since no AILWS software does have specific codes of conduct that can make legal and ethical reasonings for today, at the end of the study it was recommended that states and non-governmental organizations together with manifacturers should constitute the necessary ethical rules written in software programs to prevent these systems from unlawful acts and to develop mechanisms that would restrain AI from working outside human control.","2021","2025-02-19 14:56:35","2025-02-19 14:56:35","","105564","","","42","","","","","","","","","","","","","","","","","","","","","International law; AI; Autonomy; Crime of aggression; IP law; IT law; Rome statute","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87CZDVC7","journalArticle","2020","Marovic, Branko; Curcin, Vasa","Impact of the European General Data Protection Regulation (GDPR) on Health Data Management in a European Union Candidate Country: A Case Study of Serbia","JMIR Medical Informatics","","2291-9694","https://doi.org/10.2196/14604","https://www.sciencedirect.com/science/article/pii/S2291969420001568","As of May 2018, all relevant institutions within member countries of the European Economic Area are required to comply with the European General Data Protection Regulation (GDPR) or face significant fines. This regulation has also had a notable effect on the European Union (EU) candidate countries, which are undergoing the process of harmonizing their legislature with the EU as part of the accession process. The Republic of Serbia is an example of such a candidate country, and its 2018 Personal Data Protection Act mirrors the majority of provisions in the GDPR. This paper presents the impact of the GDPR on health data management and Serbia’s capability to conduct international health data research projects. Data protection incidents reported in Serbia are explored to identify common underlying causes using a novel taxonomy of contributing factors across aspects and health system levels. The GDPR has an extraterritorial application for the non-EU data controllers who process the data of EU citizens and residents, which mainly affects private practices used by medical tourists from the EU, public health care institutions frequented by foreigners, as well as expatriates, dual citizens, tourists, and other visitors. Serbia generally does not have well-established procedures to support international research collaborations around its health data. For smaller projects, contractual arrangements can be made with health data providers and their ethics committees. Even then, organizations that have not previously participated in similar ventures may require approval or support from health authorities. Extensive studies that involve multisite data typically require the support of central health system institutions and relevant research data aggregators or electronic health record vendors. The lack of a framework for preparation, anonymization, and assurance of privacy preservation forces researchers to rely heavily on local expertise and support. Given the current limitation and potential issues with the legislation, it remains to be seen whether the move toward the GDPR will be beneficial for the Serbian health system, medical research, protection of personal data and privacy rights, and research capacity. Although significant progress has been made so far, a strategic approach is needed at the national level to address insufficient resources in the area of data protection and develop the personal data protection environment further. This will also require a targeted educational effort among health workers and decision makers, aiming to improve awareness and develop skills and knowledge necessary for the workforce.","2020","2025-02-19 14:56:35","2025-02-19 14:56:35","","","","4","8","","","","","","","","","","","","","","","","","","","","","public policy; data sharing; legal aspects; ethical issues; health care systems; information disclosure; international aspects; medical tourists; patient data privacy; policy compliance; privacy act","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
