"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"IGUADQYZ","conferencePaper","2023","Bundin, Mikhail; Martynov, Aleksei; Shireeva, Ekaterina","Citizen's Digital Profile. Legal Aspects and Current Practice in Russia","2023 Ninth International Conference on eDemocracy & eGovernment (ICEDEG)","","","10.1109/ICEDEG58167.2023.10121979","","Currently, in Russia, as in other countries, various projects in the sphere of digital government are being considered and implemented. Assessing the prospects for further way on improving the quality and efficiency of providing public digital services, the concept of the citizen's digital profile is consistently mentioned as a universal tool that will allow a citizen to effectively manage personal data or records accumulated in the public sector and exchange them with the state, organizations and other individuals. A key element of such a digital profile should be a digital consent system designed to transfer data from state registers to other persons in order to receive services from them. Thus, a kind of digital trust environment should be formed between the participants of digital interaction. The digital profile in terms of its infrastructure will have to be based on existing IT solutions such as the Russian National portal of public services and the National unified identification and authentication system. The suggested study proposes to evaluate and analyze the legal aspects of the citizen's digital profile project proposed by the Ministry of Digital Development, Communications and Mass Media of the Russia in the context of compliance with current legislation and practice, as well as international practice of implementing similar solutions and projects.","2023-04","2025-02-19 14:51:24","2025-02-19 14:51:24","","1-4","","","","","","","","","","","","","","","","","","","","ISSN: 2573-1998","","","","Law; Legislation; personal data; Authentication; digital government; digital profile; Entertainment industry; Media; Portals; public services digital consent; Registers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367QII8N","conferencePaper","2024","Khalifa, Mahmoud; Sabry, Mahmoud; Al Khassawneh, Ghaith; Alrasheed, Rashed","Engineering Under Scrutiny: Legal Challenges and Political Pressures","2024 International Conference on Decision Aid Sciences and Applications (DASA)","","","10.1109/DASA63652.2024.10836598","","The interplay between engineering, law, and politics is the main focus of this article; it examines the legal challenges faced by engineers, the political dynamics of engineering decisions, case studies in engineering conduct pa in and compliance with legal standards, the importance and impact of corruption on legal resources The intersection with Dane is also highlighted in the paper legal Challenges faced by engineers under regulatory mechanisms have been addressed, such as cases claims based on contract law, tort law, and consumer protection and health protection law. It also highlights the influence of political and social pressures on engineering decisions, the importance of law in protecting the public, and the need for engineers to abide by existing laws when pursuing innovations. Case analysis means applying ethical principles, rules, and regulations to real-world contexts. The paper concludes by highlighting unresolved issues and potential stumbling blocks in the judicial and political system, recommending the determination of appropriate legal standards for engineers, and providing a social and ethical framework covered by systems.","2024-12","2025-02-19 14:51:24","2025-02-19 14:51:24","","1-5","","","","","","","","","","","","","","","","","","","","","","","","Ethics; Law; Regulation; Consumer protection; Contract law; Protection; Standards; Dynamic scheduling; Engineering; Legal Challenges; Political Pressure; Technological innovation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UYWCRF6V","conferencePaper","2023","Rouland, Quentin; Gjorcheski, Stojanche; Jaskolka, Jason","Eliciting a Security Architecture Requirements Baseline from Standards and Regulations","2023 IEEE 31st International Requirements Engineering Conference Workshops (REW)","","","10.1109/REW57809.2023.00045","","Recently, numerous security standards, laws, and regulations have been issued to address growing security concerns for critical systems. As a result, assuring that a system software architecture complies with security standards and regulations has become a top priority, critical to an organization's success. This study focuses on a SCADA system use case to identify the practical challenges in eliciting adequate security requirements to ensure that a system software architecture complies with security standards and accommodate the evolving nature of both the standards and the systems. To address these challenges, a systemic and iterative process for eliciting security requirements is proposed. The findings shed light on improving the effectiveness and efficiency of the security requirements elicitation process, ensuring compliance with standards, policies, and regulations in system software architecture.","2023-09","2025-02-19 14:51:24","2025-02-19 14:51:24","","224-229","","","","","","","","","","","","","","","","","","","","ISSN: 2770-6834","","","","Requirements engineering; Regulation; compliance; security; standards; Security; Conferences; requirements; Computer architecture; architecture design; SCADA systems; System software; systems engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33PFGR9F","journalArticle","2016","Massacci, Fabio; Ruprai, Raminder; Collinson, Matthew; Williams, Julian","Economic Impacts of Rules- versus Risk-Based Cybersecurity Regulations for Critical Infrastructure Providers","IEEE Security & Privacy","","1558-4046","10.1109/MSP.2016.48","","What's the optimal way to regulate cybersecurity for the critical infrastructure operators in charge of electricity transmission? Should regulation follow the US style (a mostly rules-based model), the EU approach (which is mostly risk-based), or a balance of both? The authors discuss the economic issues behind making this choice and present a cybersecurity economics model for public policy in the presence of strategic attackers. They calibrated these models in the field with the support of National Grid, which operates in the UK and on the US East Coast. The model shows that optimal choices are subject to phase transitions: depending on the combination of incentives, operators will stop investing in risk assessment and only care about compliance (and vice versa). This finding suggests that different approaches might be more appropriate in different conditions and that just pushing for more rules could have unintended consequences.","2016-05","2025-02-19 14:51:24","2025-02-19 14:51:24","","52-60","","3","14","","","","","","","","","","","","","","","","","","","","","privacy; regulations; security; Standards; Computer architecture; Computer security; cybersecurity; Economics; economics; SCADA systems; grid; infrastructure; Malware","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P2K38RER","conferencePaper","2013","Sapkota, Krishna; Aldea, Arantza; Younas, Muhammad; Duce, David A.; Bañares-Alcántara, René","RP-Match: A Framework for Automatic Mapping of Regulations with Organizational Processes","2013 IEEE 10th International Conference on e-Business Engineering","","","10.1109/ICEBE.2013.39","","Mapping organizational processes with applicable regulatory guidelines is an important step in Regulatory Compliance Management. The Automation of the mapping process can help the overall compliance process. Though existing approaches compute mapping between different entities (e.g., ontology mapping, sentence similarity, semantic similarity and regulation-requirement mapping), the automation of the mapping process between regulation and processes has not been fully investigated yet. In this paper, we present RP-Match framework and propose a cascading-priority algorithm in order to compute similarity between regulation and processes. The framework also takes account of the structures of the regulation ontology and organizational process ontology for the similarity measures. The framework is tested using a Pharmaceutical industry case study. Results obtained show significant improvement in the mapping process.","2013-09","2025-02-19 14:51:24","2025-02-19 14:51:24","","257-264","","","","","","","","","","","","","","","","","","","","","","","","Ontologies; compliance management; information extraction; text analysis; Semantics; Educational institutions; Organizations; Automation; Guidelines; Cleaning; regulation extraction; regulatory compliance management","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q7Q6KVAE","conferencePaper","2010","Kyobe, Michael","Towards a framework to guide compliance with IS security policies and regulations in a university","2010 Information Security for South Africa","","","10.1109/ISSA.2010.5588651","","Compliance with computer security policies and legislation is critical to educational institutions today. Universities offer Internet services to users, store personal information of learners, staff, conference and attendees. which exposes them to potential risks and legal liabilities. Failure to ensure compliance with information security laws poses significant financial and reputation risk and may invite serious scrutiny of university activities by law enforcement bodies [24]. While universities have sought various measures to achieve compliance (e.g. self-regulations, security policies, staff/student handbooks, public relation campaigns, Web and email reminders and audits.), these have had limited success in influencing user behaviours. The rate of electronic abuse and lack of compliance with policies is simply on the rise. The August 2009 EDUCAUSE Review indicates that security remains one of the top strategic issues facing higher education institutions [2]. [20] claims that half of all personal identity breaches occur in higher education. The recording industry and motion picture associations are increasingly holding institutions liable for illegal downloading of copyright materials [11] and students have also been accused of privacy violations [8]. So, what makes compliance with policies and regulations in universities difficult and how can compliance be measured and achieved effectively? This study examines the factors that influence compliance with security policies and regulations in universities. First, some key regulations governing information security in South Africa are introduced, followed by a review of the security environment and compliance behaviours in universities. A framework aligning regulatory requirements with control standards is developed to guide compliance behaviours in universities.","2010-08","2025-02-19 14:51:24","2025-02-19 14:51:24","","1-6","","","","","","","","","","","","","","","","","","","","ISSN: 2330-9881","","","","Law; Privacy; Information security; Standards; Planning; control frameworks; IS security compliance; security regulations & policies; universities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6H9JHGUW","conferencePaper","2015","Ghanavati, Sepideh; Hulstijn, Joris","Impact of Legal Interpretation in Business Process Compliance","2015 IEEE/ACM 1st International Workshop on TEchnical and LEgal aspects of data pRivacy and SEcurity","","","10.1109/℡ERISE.2015.13","","Regulations are often written as open norms. Thus, the development of systems that support compliance involves interpretation. Often, compliance officers consider several alternative solutions. Comparing the feasibility and deciding which alternative to select are important tasks. In this paper, we aim to show how analyzing the impact of several interpretation can be supported by requirements engineering tools, in particular, by Legal-URN. Two cases are used to illustrate the importance of interpretation and how Legal-URN facilitates it.","2015-05","2025-02-19 14:51:24","2025-02-19 14:51:24","","26-31","","","","","","","","","","","","","","","","","","","","","","","","Law; Standards; Organizations; Google; Search engines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZS72QL34","journalArticle","1973","Tartarone, Stuart; Levis, Alexander H.","Enforcement Policies for Parking Regulations","IEEE Transactions on Systems, Man, and Cybernetics","","2168-2909","10.1109/TSMC.1973.4309313","","Effective enforcement of no-parking regulations is essential in urban areas. A probabilistic finite-state machine model that relates enforcement to expected levels of compliance is developed, and its simulation results are shown to agree with experimental data. The effects of deterministic and random enforcement policies are described, and a class of implementable policies that yield satisfactory results is analyzed. Finally, these results are used to determine schedules and routes for enforcement officers that increase their effectiveness.","1973-11","2025-02-19 14:51:24","2025-02-19 14:51:24","","604-610","","6","SMC-3","","","","","","","","","","","","","","","","","","","","","Protection; Analytical models; Vehicle safety; Road transportation; Cities and towns; Fires; Urban areas; Cleaning; Application specific processors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DG2M8BR4","conferencePaper","2024","Mullagura, Deepika; Oli, Deeksha; Aggarwal, Tisha; Dwarampudi, Uma Vyshnavi; Gangodkar, Durgaprasad; Ghazi, Mohd. Rehan","Intelligent Monitoring System of Two-Wheelers for Enforcing Helmet Regulations on Road","2024 International Conference on Computing, Sciences and Communications (ICCSC)","","","10.1109/ICCSC62048.2024.10830326","","Innovative method to enhance the road safety by detecting of helmet presence and identification of vehicle number plates among scooter and motorcycle riders is presented in this research work. The proposed approach integrates You-only-look-once (YOLO) -V9 for real-time detection of helmets and number plates, with Tesseract Optical-Character-Recognition (OCR) stepping in to extract number plate text if a rider is detected without a helmet. Captured data, including image coordinates and timestamps, are stored for future recognition in a database. Moreover, the proposed model is tested under different harsh weather conditions, such as fog, rain, and dust, establishing vigorous performance even in demanding scenarios and getting a good accuracy of 87%. This system is considered to strengthen compliance with helmet rules and assist enhanced enforcing of traffic laws. Primary trials display encouraging outcomes in accurately discriminating helmet usage and number plates, thus progresses the development of automated traffic surveillance systems.","2024-10","2025-02-19 14:51:24","2025-02-19 14:51:24","","1-6","","","","","","","","","","","","","","","","","","","","","","","","Regulation; Safety; Surveillance; Road safety; Head; Helmet detection; License plate recognition; Motorcycles; Number plate recognition; OCR; Real-time systems; Traffic control; YOLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3QG58F8W","conferencePaper","2018","Bayle, Aurelie; Koscina, Mirko; Manset, David; Perez-Kempner, Octavio","When Blockchain Meets the Right to Be Forgotten: Technology versus Law in the Healthcare Industry","2018 IEEE/WIC/ACM International Conference on Web Intelligence (WI)","","","10.1109/WI.2018.00133","","In this work we propose a new blockchain model that ensure the GDPR compliance by handling references to the sensitive data and using metadata instead of manipulate private data directly within the blockchain. We accomplish this by defining a modular architecture that relies on strong cryptographic assumptions that provide the means to guarantee that the right to be forgotten is being well enforced.","2018-12","2025-02-19 14:51:24","2025-02-19 14:51:24","","788-792","","","","","","","","","","","","","","","","","","","","","","","","Blockchain; blockchain; General Data Protection Regulation; Smart contracts; Process control; Bitcoin; GPDR; MyHealthMyData; Peer-to-peer computing; permissioned-ledger; right-to-be-forgotten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QHE92L3J","journalArticle","2019","El Matbouly, Hatem; Tedjini, Smail; Zannas, Konstantinos; Duroc, Yvan","Chipless Sensing System Compliant With the Standard Radio Frequency Regulations","IEEE Journal of Radio Frequency Identification","","2469-7281","10.1109/JRFID.2019.2909092","","The aim of this paper is to develop a framework of a chipless wireless system for sensing in compliance with the standard international regulations. The proposed approach offers a solution to solve the main difficulty met for the deployment of chipless systems that require specific readers (based on non-standardized large frequency bands and specific signal waveforms). The possibility of interrogating chipless sensors in the regulated bands is demonstrated. The concept is introduced from several chipless sensor solutions, including specific sensors (here sensors for detecting temperature then motion), and the associated reader architecture built as a prototyping platform based on universal software radio peripheral (USRP).","2019-06","2025-02-19 14:51:24","2025-02-19 14:51:24","","83-90","","2","3","","","","","","","","","","","","","","","","","","","","","Standards; Mathematical model; Apertures; Chipless system; radio frequency regulations; Radiofrequency identification; reader; RFID; sensor; Sensor systems; software defined radio; Temperature sensors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V6XE347G","conferencePaper","2007","Mullins, James; Horan, Ben; Fielding, Mick; Nahavandi, Saeid","A Haptically Enabled Low-Cost Reconnaissance Platform for Law Enforcement","2007 IEEE International Workshop on Safety, Security and Rescue Robotics","","","10.1109/SSRR.2007.4381266","","Traditionally, the control system of a modern teleoperated mobile robot consists of one or more two-dimensional joysticks placed on a control interface. While this simplistic interface allows an operator to remotely drive the platform, feedback is limited to visual information supplied by on-board cameras. Significant advances in the field of haptics have the potential to meaningfully enhance situational awareness of a remote robot. The focus of this research is the augmentation of Deakin University's OzBottrade MkIV mobile platform to include haptic control methodologies. Utilising the platform's inertial measurement unit, a remote operator has the ability to gain knowledge of the vehicle's operating performance and terrain while supplying a finer level of control to the drive motors. Our development of a generic multi-platform ActiveX allows the easy implementation of haptic force feedback to many computer based robot controllers. Furthermore, development of communication protocols has progressed with Joint Architecture for Unmanned Systems (JAUS) compliance in mind. The haptic force control algorithms are presented along with results highlighting the benefits of haptic operator feedback on the MklV OzBottrade chassis.","2007-09","2025-02-19 14:51:24","2025-02-19 14:51:24","","1-6","","","","","","","","","","","","","","","","","","","","ISSN: 2374-3247","","","","Law enforcement; Control systems; Force control; ActiveX; Cameras; Communication system control; Force feedback; Haptic; Haptic interfaces; JAUS; mobile robot; Mobile robots; OzBot; Reconnaissance; Robot vision systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NS2M8AZS","conferencePaper","2015","Asadi, Ali Naghash","An approach for detecting anomalies by assessing the inter-arrival time of UDP packets and flows using Benford's law","2015 2nd International Conference on Knowledge-Based Engineering and Innovation (KBEI)","","","10.1109/KBEI.2015.7436057","","In this paper, from the perspective of Benford's law the inter-arrival time of UDP in packet and flow levels, is investigated. Benford's law is an empirical law that describes the distribution of first digits in series of numbers in natural phenomena. We claim that Benford's law describes the inter-arrival time of UDP packets and flows in normal traffic of networks. As a result, any significant anomaly in UDP packets and flows including deliberate intrusions, unwanted errors or in general, network failures, can be identified by checking the first digit distribution inter-arrival time of UDP packets and flows. In a recent work, the relationship between Weibull distribution and Benford's law was studied. In another work, the compliance of the inter-arrival time of UDP packets and flows from Weibull distribution is presented. In this paper, we have proposed a method for using Benford's law for detecting anomalies in inter-arrival time of UDP packets and flows. The proposed method can detect the UDP Flood attack with high detection rate.","2015-11","2025-02-19 14:51:24","2025-02-19 14:51:24","","257-262","","","","","","","","","","","","","","","","","","","","","","","","Decision support systems; Benford's law; Security; anomaly detection; Communication networks; Network security; UDP traffic; Weibull distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZB3YMF5E","conferencePaper","1996","Natoli, A.J.","Revolution at the patent office: the impact of GATT on every aspect of patent law and how it affects you","Professional Program Proceedings. ELECTRO '96","","","10.1109/ELECTR.1996.501239","","In late 1994, the U.S. Congress passed legislation which, upon being signed into law by President Clinton, established the compliance of the United States to the General Agreement on Tariffs and Trade (GATT). Besides the more controversial issue of the World Trade Organization (WTO) and its effects on U.S. Sovereignty and trade policies, GATT has also required brand new laws, rules, and regulations for patents. On June 8, 1995, these new developments in patent law went into effect. Every inventor, every company, every patent attorney and agent, every patent search firm and patent marketing agency was affected by GATT. Whole new policies and approaches to obtaining patent protection for inventions are now required to meet the challenges of the new patent laws. For example, individual inventors can get priority for their inventions for only $75. In addition, patent terms may be extended to expire as much as 20 years from the filing of the application, and foreign inventors and companies are now on an equal footing with U.S. Inventors to obtain U.S. Patents.","1996-04","2025-02-19 14:51:24","2025-02-19 14:51:24","","277-284","","","","","","","","","","","","","","","","","","","","","","","","Protection; Legislation; Application software; Delay effects; Patent law; Trade agreements; Trademarks; Underwater vehicles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FQBRFGZB","conferencePaper","2023","Tang, Peng; Li, Xin; Zhang, Xiheng; Qiu, Weidong","PPCA: Privacy Policy Compliance Analysis for Personal Information Protection Law","2023 IEEE Smart World Congress (SWC)","","","10.1109/SWC57546.2023.10449258","","PIPL (Personal Information Protection Law of the People’s Republic of China), as the legal provision for the protection of personal information in China, puts forward clear requirements for personal information controllers in the collection, storage, use, sharing, transfer, public disclosure and other information processing processes, and some of them need to be stated in the privacy policies of the services provided by personal information controllers. In order to provide a more concise interpretation of the PIPL and provide a basis for PIPL-compliance analysis of privacy policies, we built a PIPL taxonomy, covering concepts need to be declared in the privacy policy that related to PIPL. Based on this taxonomy, we collected and constructed a small privacy policy dataset and trained machine learning models for automated compliance detection. The taxonomy and classifier are applied in a small-sample analysis by means of manual annotation, providing a reference for the subsequent PIPL-oriented analysis of privacy policies. We also learn some new findings of PIPL’s influence on personal information controllers.","2023-08","2025-02-19 14:51:24","2025-02-19 14:51:24","","1-8","","","","","","","","","","","","","","","","","","","","","","","","Machine learning; Law; Privacy; taxonomy; Manuals; Process control; Taxonomy; concept classifiers; Information processing; PIPL; privacy policy analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D8URC9RV","conferencePaper","2018","Loukil, Faiza; Ghedira-Guegan, Chirine; Boukadi, Khouloud; Benharkat, Aicha Nabila","LIoPY: A Legal Compliant Ontology to Preserve Privacy for the Internet of Things","2018 IEEE 42nd Annual Computer Software and Applications Conference (COMPSAC)","","","10.1109/COMPSAC.2018.10322","","The Internet of Things (IoT) provides the opportunity to collect, process and analyze data. This opportunity helps to understand preferences and life patterns of individuals in order to offer them customized services. However, privacy has become a significant issue due to the personal nature of the knowledge derived from these data and the involved potential risks. Despite the increasing legislation pressure, few proposed solutions have dealt with the privacy requirements, such as consent and choice, purpose specification, and collection limitation. In this paper, we propose a privacy ontology in order to incorporate privacy legislation into privacy policies while considering several privacy requirements. Our proposed ontology aims both at making the smart devices more autonomous and able to infer data access rights and enforcing the privacy policy compliance at the execution level. We implemented and evaluated our privacy ontology based on a healthcare scenario.","2018-07","2025-02-19 14:51:24","2025-02-19 14:51:24","","701-706","","","02","","","","","","","","","","","","","","","","","ISSN: 0730-3157","","","","Law; Privacy; Ontologies; Internet of Things (IoT); Standards; Data privacy; IoT data lifecycle; privacy ontology; Smart devices","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5MBSNGPW","conferencePaper","2008","Kienle, Holger M.; Lober, Andreas; Müller, Hausi A.","Policy and Legal Challenges of VirtualWorlds and Social Network Sites","2008 Requirements Engineering and Law","","","10.1109/RELAW.2008.7","","This paper addresses policy challenges of complex vir- tual environments such as virtual worlds, social network sites, and massive multiplayer online games. The com- plexity of these environments–apparent by the rich user interactions and sophisticated user-generated content that they offer–poses unique challenges for policy management and compliance. These challenges are also impacting the life cycle of the software system that implements the virtual environment. The goal of this paper is to identify and sketch important legal and policy challenges of virtual environments and how they affect stakeholders (i.e., operators, users, and lawmakers). Given the increasing significance of virtual environments, we expect that tackling these challenges will become increasingly important in the future.","2008-09","2025-02-19 14:51:24","2025-02-19 14:51:24","","21-25","","","","","","","","","","","","","","","","","","","","","","","","Law; Privacy; Data mining; Business; Legal factors; Three dimensional displays; Web sites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4WEY8S8W","conferencePaper","2024","Gonçalves, Silvio; Lucas, Raimundo; Viana, Ramiro; Lopes, Thales; Portugal, Andrei; Morais, Marcos; Fernández, Marcial","Evaluating Legal Compliance of Federated Learning Tools for the European Health Data Space (EHDS)","2024 2nd International Conference on Federated Learning Technologies and Applications (FLTA)","","","10.1109/FLTA63145.2024.10839840","","Artificial intelligence has sparked significant business revolutions. Various benefits have recently been identified in the analysis of health data, encompassing applications such as diagnostics utilizing personal monitoring devices, analysis of electronic medical images, interpretation of laboratory test reports, and assistance in formulating health policies, all of which are pertinent to the healthcare system. However, the enactment of data protection laws in Brazil (LGPD) and the European Union (GDPR) has posed challenges in accessing patients' personal health data, consequently impeding progress in the field. The European Health Data Space (EHDS) initiative represents a novel standard for sharing health data for research purposes. One proposed solution to address this challenge is the Federated Learning (FL) architecture, a technique whereby algorithms process data locally and optimize training globally without transmitting sensitive data to external entities. Numerous open-source tools are available for deploying an FL environment, each characterized by distinct architectures, functionalities and cryptographic mechanisms. This article scrutinizes several opensource FL tools, comparing their functionalities in order to ensure compliance with privacy laws for integration into the EHDS framework. Finally, we provide concluding remarks and suggest potential avenues for future research.","2024-09","2025-02-19 14:51:24","2025-02-19 14:51:24","","93-100","","","","","","","","","","","","","","","","","","","","","","","","Monitoring; Law; Training; Privacy; Federated learning; Standards; Medical services; Europe; Object recognition; Medical diagnostic imaging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8UW4FX5P","conferencePaper","2024","Wang, Wei-Che","Legal, Policy, and Compliance Issues in Using AI for Security: Using Taiwan's Cybersecurity Management Act and Penetration Testing as Examples","2024 16th International Conference on Cyber Conflict: Over the Horizon (CyCon)","","","10.23919/CyCon62501.2024.10685586","","As artificial intelligence (AI) technology advances rapidly, integrating AI into cybersecurity practices poses new challenges for professionals. This paper focuses on the legal and policy implications of employing AI tools in penetration testing (PT). Key issues explored include liability in cases where AI tools cause damage and legal compliance challenges for organizations mandated to conduct PT. This paper argues that in the case of Taiwan, a comprehensive consideration of relevant laws, such as the Code of Civil Procedure, will be needed as AI products and tools become more widespread. The other issue concerns defining qualified PT, using Taiwan's Cybersecurity Management Act as an example. This paper concludes that, in addition to proper AI governance, governments should consider the legal frameworks necessary for the practical application of AI products or systems and develop appropriate AI safety testing methods to offer reference guidelines for public agencies to introduce risk-controllable AI tools, thus preparing for the transition into the AI era.","2024-05","2025-02-19 14:51:24","2025-02-19 14:51:24","","161-176","","","","","","","","","","","","","","","","","","","","ISSN: 2325-5374","","","","Artificial intelligence; Law; legal compliance; AI policy; Legal factors; Safety; Standards organizations; Automation; Computer security; AI for cybersecurity; penetration testing; product liability; Taiwan's Cybersecurity Management Act","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XLTVDQGT","conferencePaper","2014","Alva, Aaron; Young, Lisa","L-SQUARE: Preliminary extension of the SQUARE methodology to address legal compliance","2014 IEEE 1st International Workshop on Evolving Security and Privacy Requirements Engineering (ESPRE)","","","10.1109/ESPRE.2014.6890524","","Laws and regulations must be considered in the requirements engineering process to help ensure legal compliance when developing software or engineering systems. To incorporate legal compliance considerations into the requirements engineering process, we introduce a preliminary extension of the SQUARE methodology, called L-SQUARE. In this paper, we develop L-SQUARE by discussing legal compliance concerns at each of the traditional nine steps in SQUARE. Then, we link existing research in requirements engineering and the law to each step, emphasizing where compliance concerns can be addressed. This preliminary extension of SQUARE sets existing research into an established methodology for requirements engineering, creating a framework for situating current research in legal compliance, and identifying gaps for future work.","2014-08","2025-02-19 14:51:24","2025-02-19 14:51:24","","25-30","","","","","","","","","","","","","","","","","","","","","","","","Law; Privacy; regulations; Legal compliance; Security; Software; laws; Organizations; methodology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7SNIYCV6","journalArticle","2017","Agarwal, Arvind; Ganesan, Balaji; Gupta, Ankush; Jain, Nitisha; Karanam, Hima P.; Kumar, Arun; Madaan, Nishtha; Munigala, Vitobha; Tamilselvam, Srikanth G.","Cognitive Compliance for Financial Regulations","IT Professional","","1941-045X","10.1109/MITP.2017.3051333","","Regulations are rules and directives published by authorities to safeguard consumer interest in an industry. Compliance with such regulations is getting increasingly hard due both to the complexity of these documents, which require experts to read, understand, and interpret them manually, and to the sheer volume of regulatory change. Many CFOs rate this as their top challenge. The authors' Cogpliance platform uses a cognitive approach to achieve regulatory compliance. Here, they describe key compliance-related tasks and demonstrate how Cogpliance helps compliance officers to handle those tasks effectively.","2017","2025-02-19 14:51:24","2025-02-19 14:51:24","","28-35","","4","19","","","","","","","","","","","","","","","","","","","","","artificial intelligence; Natural language processing; regulatory compliance; Ontologies; natural language processing; text analysis; Complexity theory; Design methodology; cognitive computing methodologies; Cognitive systems; design tools and techniques; Government policies; Learning systems; Target tracking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2K5NUUQ3","journalArticle","2015","Yonley, Carrie; Remsberg, Mike","Cement Industry Readiness Check for Upgraded Environmental Regulations: Final Actions to Implement the Latest MACT, NSPS, and Alternative Fuel Requirements","IEEE Transactions on Industry Applications","","1939-9367","10.1109/TIA.2015.2456061","","As the rulemaking compliance dates come further into effect in 2015, U.S. cement plants will take final actions to upgrade compliance programs for the National Emission Standards for Portland Cement Manufacturing [also known as the Portland Cement Maximum Achievable Control Technology (PC MACT)]. For those facilities using alternative fuels and possibly raw materials, past practices will also require altering to address the non-hazardous secondary material (NHSM) and Commercial and Industrial Solid Waste Incineration (CISWI) rules. Meanwhile, there is continued work by the industry and the U.S. Environmental Protection Agency (EPA) to decipher and clarify final implementation steps of each rule and, in particular, to address the question of “what is a waste,” which drives facility implementation strategies. The Portland cement industry has a long and proven track record in historically implementing the PC MACT rules and in using alternative fuels and raw materials (AFR) for a variety of environmentally and economically beneficial reasons. As the final compliance steps are put in place, there are continuing questions on how the new rules will be successfully implemented, while optimizing plant operations and continuing to grow the important AFR programs. Given that this suite of regulations will forever change the playing field on day-to-day operations, and the historic use of AFR in cement plants in the U.S., there will be critical compliance and financial risk implications on how to best manage final decisions. This paper reviews final approaches for cement plant operators to maximize opportunities and reduce unintentional risks posed by the new rules, by exploring the lessons learned on implementing PC MACT, CISWI, and NHSM rules based on the authors' work with the Portland Cement Association, individual facilities, and general industry/EPA discussions.","2015-11","2025-02-19 14:51:24","2025-02-19 14:51:24","","4833-4839","","6","51","","","","","","","","","","","","","","","","","","","","","Monitoring; Standards; Testing; Planning; Air pollution; Instruments; cement industry; environmental management-pollution control; fuels; Fuels; Kilns","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
